Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,Variant Image,Variant Weight Unit,Compare At Price / International,Status
guardian-bell-husky-dog-breed,Guardian Bell Husky Dog Breed,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Default Title,,,,,GB Husky Dog Bell,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_cad711c8-ffd6-4b30-9faf-fde84896085e.jpg?v=1598094761,1,,FALSE,,,lb,,active
guardian-bell-hula-girl-tiki,Guardian Bell Hula Girl/Tiki,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW-->
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br>
<div align=""center""></div>
<center>
<br><br>
</center>
<!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Default Title,,,,,GB Hula Girl/Tiki,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_7308865f-37a0-4d3c-a8b7-0e04c9a72143.jpg?v=1598094749,1,,FALSE,,,lb,,active
guardian-bell-holy-cross,Guardian Bell Holy Cross,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon -->",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Default Title,,,,,GB Holy Cross,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_13ce3c6e-8de8-463c-9f9e-058413914481.jpg?v=1598095081,1,,FALSE,,,lb,,active
guardian-bell-highway-to-hell,Highway to Hell Guardian Biker Bell,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,,TRUE,Title,Default Title,,,,,GB Highway To Hell,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_fef5a86c-b0ca-4d44-b214-6e6e0d732223.jpg?v=1598094736,1,,FALSE,,,lb,,active
guardian-bell-hawk,Guardian Bell Hawk,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Default Title,,,,,GB Hawk,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_515b64dc-9c69-4693-8ad9-3b6e17f9dcd7.jpg?v=1598095069,1,,FALSE,,,lb,,active
guardian-bell-hawaiian-style,Guardian Bell Hawaiian Style,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Default Title,,,,,GB Hawaiian Style,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_d2f6a6a5-bc2a-43fe-bb4d-8e36af6d8edc.jpg?v=1598095057,1,,FALSE,,,lb,,active
guardian-bell-go-green,Guardian Bell Go Green,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Go Green,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_9d25f808-7fde-4e50-bd4e-4a4e33ff7efe.jpg?v=1598095008,1,,FALSE,,,lb,,active
guardian-bell-gnome,Guardian Bell Gnome,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Gnome,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_555ac079-5b9e-4e2f-b5c4-01e173f9b1a2.jpg?v=1598094996,1,,FALSE,,,lb,,active
guardian-bell-gladiator,Gladiator Guardian Bell,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"guardian bell, key rings, protection",TRUE,Title,Guardian Bell,,,,,GB Gladiator,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/Gladiator_front.jpg?v=1668816810,1,,FALSE,,,lb,,active
guardian-bell-gladiator,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/Gladiator_back.jpg?v=1668816810,2,,,,,,,
guardian-bell-german-sheppard-dog-breed,Guardian Bell German Sheperd Dog Breed,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br><br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends -->",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB German Sheppard Dog Bell,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_0a7b3a00-7172-4139-bebb-ba591c4c37ee.jpg?v=1598094983,1,,FALSE,,,lb,,active
guardian-bell-gemini,Guardian Bell Gemini,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Gemini,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_fd195517-238f-4813-b5fd-78948939c09f.jpg?v=1616759116,1,,FALSE,,,lb,,active
guardian-bell-flyin-high,Guardian Bell Flyin' High,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Flyin' High,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_dac2db8b-7458-4d00-a94b-9dd6ca0588c8.jpg?v=1616759708,1,,FALSE,,,lb,,active
guardian-bell-fleur-de-lis,Guardian Bell Fleur De Lis,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW-->
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs</p>
<p>  </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br>
<div align=""center""></div>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Fleur De Lis,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_ad13190e-80de-4126-9b46-4796f7fd271f.jpg?v=1616759101,1,,FALSE,,,lb,,active
guardian-bell-fallen-sister,Guardian Bell Fallen Sister,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"Guardian Bell, ws_group, ws_group:small_wholesaler",TRUE,Title,Guardian Bell,,,,,GB Fallen Sister,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_8714e8ac-64c2-4899-8ad5-50d498d89638.jpg?v=1616758726,1,,FALSE,,,lb,,active
guardian-bell-fallen-brother,Fallen Brother Guardian Bell,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tbody>
<tr>
<td></td>
</tr>
</tbody>
</table>
<!--ASW--><br>
<div align=""center""></div>
<p>FEATURES</p>
<p><strong>*</strong> Made in the USA: Phoenix, AZ</p>
<p><strong>* </strong>Materials: Pewter</p>
<p><strong>*</strong> Comes with a key ring, a black velvet pouch, and a unique legend card</p>
<p><strong>*</strong> Great gift</p>
<p><strong>* </strong>Small ""good luck"" bell to ward off evil spirits</p>
<p><strong>*</strong> Dimensions: 1.5"" x 1""</p>
<p><strong>*</strong> Weight: 0.093 lbs </p>
<p> </p>
<p>Legend has it that Evil Road Spirits have been latching themselves on to motorcycles for as long as there have been bikes on the road. These Evil Road Spirits are responsible for mechanical problems and bad luck along a journey.</p>
<p>Legend also goes on to say that by attaching a small bell onto your bike, the Evil Road Spirits will become trapped inside the bell where the constant ringing drives them insane, making them lose their grip until they fall to the ground. (Ever wonder where potholes come from?)</p>
<p>Legend also has it that the mystery of the Guardian™ Bell carries twice as much power when it is purchased by a friend or loved one and given as a gift.</p>
<br> <!-- Smart_Gallery_Starts -->
<div id=""smart-gallery-embed"" align=""center""></div>
<!-- Smart_Gallery_Ends --><!-- Begin: Sellathon V3.0 --> <!-- End: Sellathon --><div class=""__sc-features-section""><div class=""row"">
        <div class=""col col-sm-8 section"">
          <div class=""features"">
            <p><b>FEATURES</b></p>
            <p></p>
          </div>
        </div>
      </div></div>",Guardian Bell,,Accessories,"guardian bell, key rings, protection",TRUE,Title,Guardian Bell,,,,,GB Fallen Brother,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/FallenBrother_001.jpg?v=1672157869,1,,FALSE,,,lb,,active
guardian-bell-fallen-brother,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/FallenBrother_back.jpg?v=1672157869,2,,,,,,,
